"G B Pant Hospital, Port Blair",Govt.,Covid Health Centre,South Andaman
"INHS Dhanvantri Minnie Bay, Port Blair",Govt.,Covid Health Centre,South Andaman
"Dr. R P Hospital,Mayabunder",Govt.,Covid Health Centre,North & Middle Andaman
"BJR Hospital, Car Nicobar",Govt.,Covid Health Centre,Nicobar
