SNTM Hospital,Public,Semi dedicated,East Sikkim
CRH,Public,Semi dedicated,East Sikkim
Ayush Hospital Gylashing,Public,Semi dedicated,West Sikkim
Mangan District hospital,Public,Semi dedicated,North Sikkim
District hospital Gylanshing,Public,Semi dedicated,West Sikkim
,,,
Keep,,,
